t, X, Y, Z, V_X, V_Y, V_Z
0.000000000000000000e+00,5.555556258183007579e-01,-6.145251630296910683e-01,0.000000000000000000e+00,1.999999999999999833e-01,6.000000000000000888e-01,0.000000000000000000e+00
0.000000000000000000e+00,6.272402155309140248e-01,2.290502727814877904e-01,0.000000000000000000e+00,8.000000000000005718e-02,6.000000000000000888e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.075271665693966483e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.999999999999999833e-01,0.000000000000000000e+00
0.000000000000000000e+00,7.562724223226160447e-01,1.117317364243452897e-02,0.000000000000000000e+00,1.200000000000001066e-01,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.204301274663094112e-01,-6.368715103145603518e-01,0.000000000000000000e+00,1.999999999999999833e-01,6.000000000000000888e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.637993068915356121e-01,-1.117318596294772787e-01,0.000000000000000000e+00,1.200000000000001066e-01,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.258064857947792436e-01,9.664804257948016453e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.999999999999999833e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.351254983519913466e-01,-6.480446839569951045e-01,0.000000000000000000e+00,1.999999999999999833e-01,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.354838966041489901e-01,-1.675978710259917043e-02,0.000000000000000000e+00,1.200000000000001066e-01,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.924731154310803216e-01,-6.703910845197587065e-01,0.000000000000000000e+00,1.999999999999999833e-01,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.132616411495472653e-01,-1.000000000000000000e+00,0.000000000000000000e+00,2.399999999999999911e-01,6.000000000000000888e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-6.312849501322903567e-01,0.000000000000000000e+00,1.999999999999999833e-01,1.000000000000000000e+00,0.000000000000000000e+00
