,t,X,Y,Z,occupancy,sig_x,sig_y,sig_z
28,0.0,8.717948717948715,-20.0,0.03719286038574938,1.0,0.0,0.0,0.0
29,0.0,9.743589743589743,-20.0,0.01959391238169049,1.0,0.0,0.0,0.0
30,0.0,10.769230769230766,-20.0,0.011472557729192404,1.0,0.0,0.0,0.0
31,0.0,11.794871794871792,-20.0,0.006935545111684526,1.0,0.0,0.0,0.0
32,0.0,12.820512820512816,-20.0,0.0038770399482244617,1.0,0.0,0.0,0.0
33,0.0,13.84615384615384,-20.0,0.001864582187341636,1.0,0.0,0.0,0.0
34,0.0,14.871794871794867,-20.0,0.000745648397428107,1.0,0.0,0.0,0.0
35,0.0,15.897435897435898,-20.0,0.00024438867000479704,1.0,0.0,0.0,0.0
36,0.0,16.923076923076923,-20.0,6.524921941125862e-05,1.0,0.0,0.0,0.0
37,0.0,17.94871794871794,-20.0,1.415359593925368e-05,1.0,0.0,0.0,0.0
38,0.0,18.97435897435897,-20.0,2.491393082353537e-06,1.0,0.0,0.0,0.0
39,0.0,20.0,-20.0,3.556975710810772e-07,1.0,0.0,0.0,0.0
40,0.0,-20.0,-18.974358974358974,4.467333809805267e-09,1.0,0.0,0.0,0.0
41,0.0,-18.974358974358974,-18.974358974358974,3.2966425065159246e-08,1.0,0.0,0.0,0.0
42,0.0,-17.94871794871795,-18.974358974358974,2.1898085500383385e-07,1.0,0.0,0.0,0.0
43,0.0,-16.923076923076923,-18.974358974358974,1.3093453250918123e-06,1.0,0.0,0.0,0.0
44,0.0,-15.897435897435898,-18.974358974358974,7.047203134838321e-06,1.0,0.0,0.0,0.0
45,0.0,-14.871794871794874,-18.974358974358974,3.41424065208259e-05,1.0,0.0,0.0,0.0
46,0.0,-13.846153846153847,-18.974358974358974,0.0001488971151630189,1.0,0.0,0.0,0.0
47,0.0,-12.82051282051282,-18.974358974358974,0.0005845117882595013,1.0,0.0,0.0,0.0
48,0.0,-11.794871794871796,-18.974358974358974,0.0020654520082489447,1.0,0.0,0.0,0.0
49,0.0,-10.76923076923077,-18.974358974358974,0.006569794545489944,1.0,0.0,0.0,0.0
50,0.0,-9.743589743589745,-18.974358974358974,0.018810628864820177,1.0,0.0,0.0,0.0
51,0.0,-8.71794871794872,-18.974358974358974,0.048480790049385596,1.0,0.0,0.0,0.0
52,0.0,-7.6923076923076925,-18.974358974358974,0.11247368117423491,1.0,0.0,0.0,0.0
53,0.0,-6.666666666666668,-18.974358974358974,0.2348805081295947,1.0,0.0,0.0,0.0
54,0.0,-5.641025641025641,-18.974358974358974,0.4415276374112924,1.0,0.0,0.0,0.0
55,0.0,-4.615384615384617,-18.974358974358974,0.7471084637995155,1.0,0.0,0.0,0.0
56,0.0,-3.5897435897435908,-18.974358974358974,1.1379528475247747,1.0,0.0,0.0,0.0
57,0.0,-2.564102564102566,-18.974358974358974,1.56019802988229,1.0,0.0,0.0,0.0
58,0.0,-1.5384615384615399,-18.974358974358974,1.925528870661668,1.0,0.0,0.0,0.0
59,0.0,-0.5128205128205146,-18.974358974358974,2.1391203722957437,1.0,0.0,0.0,0.0
60,0.0,0.5128205128205109,-18.974358974358974,2.139121752695233,1.0,0.0,0.0,0.0
61,0.0,1.538461538461536,-18.974358974358974,1.9255388325869232,1.0,0.0,0.0,0.0
62,0.0,2.5641025641025617,-18.974358974358974,1.5602490068652948,1.0,0.0,0.0,0.0
63,0.0,3.589743589743588,-18.974358974358974,1.1381637780243623,1.0,0.0,0.0,0.0
64,0.0,4.615384615384613,-18.974358974358974,0.7478156260768065,1.0,0.0,0.0,0.0
65,0.0,5.64102564102564,-18.974358974358974,0.44344864067449286,1.0,0.0,0.0,0.0
66,0.0,6.666666666666664,-18.974358974358974,0.2391088176299609,1.0,0.0,0.0,0.0
67,0.0,7.69230769230769,-18.974358974358974,0.12001478841002977,1.0,0.0,0.0,0.0
68,0.0,8.717948717948715,-18.974358974358974,0.0593784475426517,1.0,0.0,0.0,0.0
69,0.0,9.743589743589743,-18.974358974358974,0.03157092885492192,1.0,0.0,0.0,0.0
70,0.0,10.769230769230766,-18.974358974358974,0.01867628625402531,1.0,0.0,0.0,0.0
71,0.0,11.794871794871792,-18.974358974358974,0.011372360149299519,1.0,0.0,0.0,0.0
72,0.0,12.820512820512816,-18.974358974358974,0.006381764604536403,1.0,0.0,0.0,0.0
73,0.0,13.84615384615384,-18.974358974358974,0.003074859555341381,1.0,0.0,0.0,0.0
74,0.0,14.871794871794867,-18.974358974358974,0.0012307312421959466,1.0,0.0,0.0,0.0
75,0.0,15.897435897435898,-18.974358974358974,0.00040355418244602447,1.0,0.0,0.0,0.0
76,0.0,16.923076923076923,-18.974358974358974,0.00010776933184641042,1.0,0.0,0.0,0.0
77,0.0,17.94871794871794,-18.974358974358974,2.337967793706138e-05,1.0,0.0,0.0,0.0
78,0.0,18.97435897435897,-18.974358974358974,4.115656053727979e-06,1.0,0.0,0.0,0.0
79,0.0,20.0,-18.974358974358974,5.876035619570218e-07,1.0,0.0,0.0,0.0
80,0.0,-20.0,-17.94871794871795,6.370588182732644e-09,1.0,0.0,0.0,0.0
81,0.0,-18.974358974358974,-17.94871794871795,4.701572934806112e-08,1.0,0.0,0.0,0.0
82,0.0,-17.94871794871795,-17.94871794871795,3.123119604457626e-07,1.0,0.0,0.0,0.0
83,0.0,-16.923076923076923,-17.94871794871795,1.867411270753437e-06,1.0,0.0,0.0,0.0
84,0.0,-15.897435897435898,-17.94871794871795,1.0050868959113936e-05,1.0,0.0,0.0,0.0
85,0.0,-14.871794871794874,-17.94871794871795,4.869465619919316e-05,1.0,0.0,0.0,0.0
86,0.0,-13.846153846153847,-17.94871794871795,0.00021236042525973807,1.0,0.0,0.0,0.0
87,0.0,-12.82051282051282,-17.94871794871795,0.0008336439955579667,1.0,0.0,0.0,0.0
88,0.0,-11.794871794871796,-17.94871794871795,0.0029457947291525433,1.0,0.0,0.0,0.0
89,0.0,-10.76923076923077,-17.94871794871795,0.009369990907532318,1.0,0.0,0.0,0.0
90,0.0,-9.743589743589745,-17.94871794871795,0.02682814841005802,1.0,0.0,0.0,0.0
91,0.0,-8.71794871794872,-17.94871794871795,0.06914441010195232,1.0,0.0,0.0,0.0
92,0.0,-7.6923076923076925,-17.94871794871795,0.16041253344966344,1.0,0.0,0.0,0.0
93,0.0,-6.666666666666668,-17.94871794871795,0.3349919467642691,1.0,0.0,0.0,0.0
94,0.0,-5.641025641025641,-17.94871794871795,0.629716804064848,1.0,0.0,0.0,0.0
95,0.0,-4.615384615384617,-17.94871794871795,1.0655431607328907,1.0,0.0,0.0,0.0
96,0.0,-3.5897435897435908,-17.94871794871795,1.6229743511054502,1.0,0.0,0.0,0.0
97,0.0,-2.564102564102566,-17.94871794871795,2.2251900782729983,1.0,0.0,0.0,0.0
98,0.0,-1.5384615384615399,-17.94871794871795,2.746233274437647,1.0,0.0,0.0,0.0
99,0.0,-0.5128205128205146,-17.94871794871795,3.0508623892599607,1.0,0.0,0.0,0.0
100,0.0,0.5128205128205109,-17.94871794871795,3.0508646226860927,1.0,0.0,0.0,0.0
101,0.0,1.538461538461536,-17.94871794871795,2.746249393347067,1.0,0.0,0.0,0.0
102,0.0,2.5641025641025617,-17.94871794871795,2.225272563934499,1.0,0.0,0.0,0.0
103,0.0,3.589743589743588,-17.94871794871795,1.6233156597985512,1.0,0.0,0.0,0.0
104,0.0,4.615384615384613,-17.94871794871795,1.0666874297008273,1.0,0.0,0.0,0.0
105,0.0,5.64102564102564,-17.94871794871795,0.6328252081465151,1.0,0.0,0.0,0.0
106,0.0,6.666666666666664,-17.94871794871795,0.34183383935267636,1.0,0.0,0.0,0.0
107,0.0,7.69230769230769,-17.94871794871795,0.17261491620483396,1.0,0.0,0.0,0.0
108,0.0,8.717948717948715,-17.94871794871795,0.08677807971579429,1.0,0.0,0.0,0.0
109,0.0,9.743589743589743,-17.94871794871795,0.047475789295444513,1.0,0.0,0.0,0.0
110,0.0,10.769230769230766,-17.94871794871795,0.02895969453855475,1.0,0.0,0.0,0.0
111,0.0,11.794871794871792,-17.94871794871795,0.018005448399496443,1.0,0.0,0.0,0.0
112,0.0,12.820512820512816,-17.94871794871795,0.010214269416980825,1.0,0.0,0.0,0.0
113,0.0,13.84615384615384,-17.94871794871795,0.004946905917188036,1.0,0.0,0.0,0.0
114,0.0,14.871794871794867,-17.94871794871795,0.001984913651775573,1.0,0.0,0.0,0.0
115,0.0,15.897435897435898,-17.94871794871795,0.0006516449149793612,1.0,0.0,0.0,0.0
116,0.0,16.923076923076923,-17.94871794871795,0.00017413190985419083,1.0,0.0,0.0,0.0
117,0.0,17.94871794871794,-17.94871794871795,3.778895306193456e-05,1.0,0.0,0.0,0.0
118,0.0,18.97435897435897,-17.94871794871795,6.653252978611579e-06,1.0,0.0,0.0,0.0
119,0.0,20.0,-17.94871794871795,9.49937442346768e-07,1.0,0.0,0.0,0.0
120,0.0,-20.0,-16.923076923076923,8.170196875012147e-09,1.0,0.0,0.0,0.0
121,0.0,-18.974358974358974,-16.923076923076923,6.034172876485888e-08,1.0,0.0,0.0,0.0
122,0.0,-17.94871794871795,-16.923076923076923,4.009146538986092e-07,1.0,0.0,0.0,0.0
123,0.0,-16.923076923076923,-16.923076923076923,2.3973391880174567e-06,1.0,0.0,0.0,0.0
124,0.0,-15.897435897435898,-16.923076923076923,1.290331750966275e-05,1.0,0.0,0.0,0.0
125,0.0,-14.871794871794874,-16.923076923076923,6.251465835984843e-05,1.0,0.0,0.0,0.0
126,0.0,-13.846153846153847,-16.923076923076923,0.0002726309433839763,1.0,0.0,0.0,0.0
127,0.0,-12.82051282051282,-16.923076923076923,0.0010702434307515592,1.0,0.0,0.0,0.0
128,0.0,-11.794871794871796,-16.923076923076923,0.0037818524627076093,1.0,0.0,0.0,0.0
129,0.0,-10.76923076923077,-16.923076923076923,0.012029327234879587,1.0,0.0,0.0,0.0
130,0.0,-9.743589743589745,-16.923076923076923,0.034442359973091766,1.0,0.0,0.0,0.0
131,0.0,-8.71794871794872,-16.923076923076923,0.08876858406922501,1.0,0.0,0.0,0.0
132,0.0,-7.6923076923076925,-16.923076923076923,0.2059399118751417,1.0,0.0,0.0,0.0
133,0.0,-6.666666666666668,-16.923076923076923,0.43006747166679227,1.0,0.0,0.0,0.0
134,0.0,-5.641025641025641,-16.923076923076923,0.8084394802259578,1.0,0.0,0.0,0.0
135,0.0,-4.615384615384617,-16.923076923076923,1.367959622966465,1.0,0.0,0.0,0.0
136,0.0,-3.5897435897435908,-16.923076923076923,2.083597800247219,1.0,0.0,0.0,0.0
137,0.0,-2.564102564102566,-16.923076923076923,2.8567310107773123,1.0,0.0,0.0,0.0
138,0.0,-1.5384615384615399,-16.923076923076923,3.5256537672203976,1.0,0.0,0.0,0.0
139,0.0,-0.5128205128205146,-16.923076923076923,3.916741092799207,1.0,0.0,0.0,0.0
140,0.0,0.5128205128205109,-16.923076923076923,3.9167446295898367,1.0,0.0,0.0,0.0
141,0.0,1.538461538461536,-16.923076923076923,3.525679300925205,1.0,0.0,0.0,0.0
142,0.0,2.5641025641025617,-16.923076923076923,2.856861694730898,1.0,0.0,0.0,0.0
143,0.0,3.589743589743588,-16.923076923076923,2.0841385683897466,1.0,0.0,0.0,0.0
144,0.0,4.615384615384613,-16.923076923076923,1.3697726225884186,1.0,0.0,0.0,0.0
145,0.0,5.64102564102564,-16.923076923076923,0.8133645103470866,1.0,0.0,0.0,0.0
146,0.0,6.666666666666664,-16.923076923076923,0.4409079464048301,1.0,0.0,0.0,0.0
147,0.0,7.69230769230769,-16.923076923076923,0.2252736990682413,1.0,0.0,0.0,0.0
148,0.0,8.717948717948715,-16.923076923076923,0.1167078564072736,1.0,0.0,0.0,0.0
149,0.0,9.743589743589743,-16.923076923076923,0.06715705484726497,1.0,0.0,0.0,0.0
150,0.0,10.769230769230766,-16.923076923076923,0.04306779825633574,1.0,0.0,0.0,0.0
151,0.0,11.794871794871792,-16.923076923076923,0.02764278646641044,1.0,0.0,0.0,0.0
152,0.0,12.820512820512816,-16.923076923076923,0.01593316667551186,1.0,0.0,0.0,0.0
153,0.0,13.84615384615384,-16.923076923076923,0.007774175537182922,1.0,0.0,0.0,0.0
154,0.0,14.871794871794867,-16.923076923076923,0.003130312853425973,1.0,0.0,0.0,0.0
155,0.0,15.897435897435898,-16.923076923076923,0.0010294619122461599,1.0,0.0,0.0,0.0
156,0.0,16.923076923076923,-16.923076923076923,0.000275337399249896,1.0,0.0,0.0,0.0
157,0.0,17.94871794871794,-16.923076923076923,5.977956599374159e-05,1.0,0.0,0.0,0.0
158,0.0,18.97435897435897,-16.923076923076923,1.0527223280798323e-05,1.0,0.0,0.0,0.0
159,0.0,20.0,-16.923076923076923,1.503058142488032e-06,1.0,0.0,0.0,0.0
160,0.0,-20.0,-15.897435897435898,9.36578227648548e-09,1.0,0.0,0.0,0.0
161,0.0,-18.974358974358974,-15.897435897435898,6.957388542193107e-08,1.0,0.0,0.0,0.0
162,0.0,-17.94871794871795,-15.897435897435898,4.629874441598066e-07,1.0,0.0,0.0,0.0
163,0.0,-16.923076923076923,-15.897435897435898,2.76980368346686e-06,1.0,0.0,0.0,0.0
164,0.0,-15.897435897435898,-15.897435897435898,1.4910231910574814e-05,1.0,0.0,0.0,0.0
165,0.0,-14.871794871794874,-15.897435897435898,7.224140572170556e-05,1.0,0.0,0.0,0.0
166,0.0,-13.846153846153847,-15.897435897435898,0.0003150555298979625,1.0,0.0,0.0,0.0
167,0.0,-12.82051282051282,-15.897435897435898,0.0012367942237483714,1.0,0.0,0.0,0.0
168,0.0,-11.794871794871796,-15.897435897435898,0.004370394563544193,1.0,0.0,0.0,0.0
169,0.0,-10.76923076923077,-15.897435897435898,0.013901380117281552,1.0,0.0,0.0,0.0
170,0.0,-9.743589743589745,-15.897435897435898,0.039802441965476026,1.0,0.0,0.0,0.0
171,0.0,-8.71794871794872,-15.897435897435898,0.10258319574941478,1.0,0.0,0.0,0.0
172,0.0,-7.6923076923076925,-15.897435897435898,0.23798934507838404,1.0,0.0,0.0,0.0
173,0.0,-6.666666666666668,-15.897435897435898,0.4969968306861549,1.0,0.0,0.0,0.0
174,0.0,-5.641025641025641,-15.897435897435898,0.934253117909496,1.0,0.0,0.0,0.0
175,0.0,-4.615384615384617,-15.897435897435898,1.5808487900395185,1.0,0.0,0.0,0.0
176,0.0,-3.5897435897435908,-15.897435897435898,2.4078584290539173,1.0,0.0,0.0,0.0
177,0.0,-2.564102564102566,-15.897435897435898,3.3013107912192203,1.0,0.0,0.0,0.0
178,0.0,-1.5384615384615399,-15.897435897435898,4.074334923973664,1.0,0.0,0.0,0.0
179,0.0,-0.5128205128205146,-15.897435897435898,4.526285540909708,1.0,0.0,0.0,0.0
180,0.0,0.5128205128205109,-15.897435897435898,4.526291013567484,1.0,0.0,0.0,0.0
181,0.0,1.538461538461536,-15.897435897435898,4.074374496069529,1.0,0.0,0.0,0.0
182,0.0,2.5641025641025617,-15.897435897435898,3.3015134744000347,1.0,0.0,0.0,0.0
183,0.0,3.589743589743588,-15.897435897435898,2.4086973166755965,1.0,0.0,0.0,0.0
184,0.0,4.615384615384613,-15.897435897435898,1.5836614606501414,1.0,0.0,0.0,0.0
185,0.0,5.64102564102564,-15.897435897435898,0.9418939199561966,1.0,0.0,0.0,0.0
186,0.0,6.666666666666664,-15.897435897435898,0.5138151046093667,1.0,0.0,0.0,0.0
187,0.0,7.69230769230769,-15.897435897435898,0.26798450791605155,1.0,0.0,0.0,0.0
188,0.0,8.717948717948715,-15.897435897435898,0.14592928005677264,1.0,0.0,0.0,0.0
189,0.0,9.743589743589743,-15.897435897435898,0.09055732960216745,1.0,0.0,0.0,0.0
190,0.0,10.769230769230766,-15.897435897435898,0.062055716594686165,1.0,0.0,0.0,0.0
191,0.0,11.794871794871792,-15.897435897435898,0.04138921109901074,1.0,0.0,0.0,0.0
192,0.0,12.820512820512816,-15.897435897435898,0.0242957298649567,1.0,0.0,0.0,0.0
193,0.0,13.84615384615384,-15.897435897435898,0.011953247905750265,1.0,0.0,0.0,0.0
194,0.0,14.871794871794867,-15.897435897435898,0.004831739901468009,1.0,0.0,0.0,0.0
195,0.0,15.897435897435898,-15.897435897435898,0.0015920340123950969,1.0,0.0,0.0,0.0
196,0.0,16.923076923076923,-15.897435897435898,0.0004262156102088437,1.0,0.0,0.0,0.0
197,0.0,17.94871794871794,-15.897435897435898,9.258262903033753e-05,1.0,0.0,0.0,0.0
198,0.0,18.97435897435897,-15.897435897435898,1.6306673651210094e-05,1.0,0.0,0.0,0.0
199,0.0,20.0,-15.897435897435898,2.3276786309893446e-06,1.0,0.0,0.0,0.0
200,0.0,-20.0,-14.871794871794874,9.145613462874907e-09,1.0,0.0,0.0,0.0
201,0.0,-18.974358974358974,-14.871794871794874,7.113173428705787e-08,1.0,0.0,0.0,0.0
202,0.0,-17.94871794871795,-14.871794871794874,4.791237293631952e-07,1.0,0.0,0.0,0.0
203,0.0,-16.923076923076923,-14.871794871794874,2.8764189273561043e-06,1.0,0.0,0.0,0.0
204,0.0,-15.897435897435898,-14.871794871794874,1.5501122769027162e-05,1.0,0.0,0.0,0.0
205,0.0,-14.871794871794874,-14.871794871794874,7.513179223592729e-05,1.0,0.0,0.0,0.0
206,0.0,-13.846153846153847,-14.871794871794874,0.0003277036707701391,1.0,0.0,0.0,0.0
207,0.0,-12.82051282051282,-14.871794871794874,0.0012865100974086352,1.0,0.0,0.0,0.0
208,0.0,-11.794871794871796,-14.871794871794874,0.004546164404439266,1.0,0.0,0.0,0.0
209,0.0,-10.76923076923077,-14.871794871794874,0.014460595565452122,1.0,0.0,0.0,0.0
210,0.0,-9.743589743589745,-14.871794871794874,0.041403752887757696,1.0,0.0,0.0,0.0
211,0.0,-8.71794871794872,-14.871794871794874,0.106710475401914,1.0,0.0,0.0,0.0
212,0.0,-7.6923076923076925,-14.871794871794874,0.24756473216434144,1.0,0.0,0.0,0.0
213,0.0,-6.666666666666668,-14.871794871794874,0.5169935369406815,1.0,0.0,0.0,0.0
214,0.0,-5.641025641025641,-14.871794871794874,0.9718431588385406,1.0,0.0,0.0,0.0
215,0.0,-4.615384615384617,-14.871794871794874,1.644455150836105,1.0,0.0,0.0,0.0
216,0.0,-3.5897435897435908,-14.871794871794874,2.5047402572875743,1.0,0.0,0.0,0.0
217,0.0,-2.564102564102566,-14.871794871794874,3.434141488377848,1.0,0.0,0.0,0.0
218,0.0,-1.5384615384615399,-14.871794871794874,4.23826897415527,1.0,0.0,0.0,0.0
219,0.0,-0.5128205128205146,-14.871794871794874,4.708404531497275,1.0,0.0,0.0,0.0
220,0.0,0.5128205128205109,-14.871794871794874,-2.0,1.0,0.0,0.0,0.0
221,0.0,1.538461538461536,-14.871794871794874,-2.0,1.0,0.0,0.0,0.0
222,0.0,2.5641025641025617,-14.871794871794874,-2.0,1.0,0.0,0.0,0.0
223,0.0,3.589743589743588,-14.871794871794874,-2.0,1.0,0.0,0.0,0.0
224,0.0,4.615384615384613,-14.871794871794874,-2.0,1.0,0.0,0.0,0.0
225,0.0,5.64102564102564,-14.871794871794874,-2.0,1.0,0.0,0.0,0.0
226,0.0,6.666666666666664,-14.871794871794874,-2.0,1.0,0.0,0.0,0.0
227,0.0,7.69230769230769,-14.871794871794874,-2.0,1.0,0.0,0.0,0.0
228,0.0,8.717948717948715,-14.871794871794874,-2.0,1.0,0.0,0.0,0.0
229,0.0,9.743589743589743,-14.871794871794874,-2.0,1.0,0.0,0.0,0.0
230,0.0,10.769230769230766,-14.871794871794874,0.08761358022365501,1.0,0.0,0.0,0.0
231,0.0,11.794871794871792,-14.871794871794874,0.060782784757595236,1.0,0.0,0.0,0.0
232,0.0,12.820512820512816,-14.871794871794874,0.03631614815498604,1.0,0.0,0.0,0.0
233,0.0,13.84615384615384,-14.871794871794874,0.018007658012611664,1.0,0.0,0.0,0.0
234,0.0,14.871794871794867,-14.871794871794874,0.007305409592461578,1.0,0.0,0.0,0.0
235,0.0,15.897435897435898,-14.871794871794874,0.0024113265561139232,1.0,0.0,0.0,0.0
236,0.0,16.923076923076923,-14.871794871794874,0.0006461199003418515,1.0,0.0,0.0,0.0
237,0.0,17.94871794871794,-14.871794871794874,0.00014040353487734247,1.0,0.0,0.0,0.0
238,0.0,18.97435897435897,-14.871794871794874,2.472702854773081e-05,1.0,0.0,0.0,0.0
239,0.0,20.0,-14.871794871794874,3.5251555915394517e-06,1.0,0.0,0.0,0.0
240,0.0,-20.0,-13.846153846153847,4.449367874723203e-09,1.0,0.0,0.0,0.0
241,0.0,-18.974358974358974,-13.846153846153847,5.8087251247934756e-08,1.0,0.0,0.0,0.0
242,0.0,-17.94871794871795,-13.846153846153847,4.316103439078169e-07,1.0,0.0,0.0,0.0
243,0.0,-16.923076923076923,-13.846153846153847,2.660534521684465e-06,1.0,0.0,0.0,0.0
244,0.0,-15.897435897435898,-13.846153846153847,1.4453561945106449e-05,1.0,0.0,0.0,0.0
245,0.0,-14.871794871794874,-13.846153846153847,7.024097922671212e-05,1.0,0.0,0.0,0.0
246,0.0,-13.846153846153847,-13.846153846153847,0.00030666029966482046,1.0,0.0,0.0,0.0
247,0.0,-12.82051282051282,-13.846153846153847,0.0012043272155101454,1.0,0.0,0.0,0.0
248,0.0,-11.794871794871796,-13.846153846153847,0.0042563667659987646,1.0,0.0,0.0,0.0
249,0.0,-10.76923076923077,-13.846153846153847,0.013539636175759508,1.0,0.0,0.0,0.0
250,0.0,-9.743589743589745,-13.846153846153847,0.03876794780599879,1.0,0.0,0.0,0.0
251,0.0,-8.71794871794872,-13.846153846153847,0.09991854689363276,1.0,0.0,0.0,0.0
252,0.0,-7.6923076923076925,-13.846153846153847,0.23180931059157145,1.0,0.0,0.0,0.0
253,0.0,-6.666666666666668,-13.846153846153847,0.4840930558650551,1.0,0.0,0.0,0.0
254,0.0,-5.641025641025641,-13.846153846153847,0.9099988482933484,1.0,0.0,0.0,0.0
255,0.0,-4.615384615384617,-13.846153846153847,1.539810332940312,1.0,0.0,0.0,0.0
256,0.0,-3.5897435897435908,-13.846153846153847,2.3453529391573413,1.0,0.0,0.0,0.0
257,0.0,-2.564102564102566,-13.846153846153847,3.2156137259422284,1.0,0.0,0.0,0.0
258,0.0,-1.5384615384615399,-13.846153846153847,3.9685722979917335,1.0,0.0,0.0,0.0
259,0.0,-0.5128205128205146,-13.846153846153847,4.40879211171585,1.0,0.0,0.0,0.0
260,0.0,0.5128205128205109,-13.846153846153847,-2.0,1.0,0.0,0.0,0.0
261,0.0,1.538461538461536,-13.846153846153847,-2.0,1.0,0.0,0.0,0.0
262,0.0,2.5641025641025617,-13.846153846153847,-2.0,1.0,0.0,0.0,0.0
263,0.0,3.589743589743588,-13.846153846153847,-2.0,1.0,0.0,0.0,0.0
264,0.0,4.615384615384613,-13.846153846153847,-2.0,1.0,0.0,0.0,0.0
265,0.0,5.64102564102564,-13.846153846153847,-2.0,1.0,0.0,0.0,0.0
266,0.0,6.666666666666664,-13.846153846153847,-2.0,1.0,0.0,0.0,0.0
267,0.0,7.69230769230769,-13.846153846153847,-2.0,1.0,0.0,0.0,0.0
268,0.0,8.717948717948715,-13.846153846153847,-2.0,1.0,0.0,0.0,0.0
269,0.0,9.743589743589743,-13.846153846153847,-2.0,1.0,0.0,0.0,0.0
270,0.0,10.769230769230766,-13.846153846153847,0.12235407763314488,1.0,0.0,0.0,0.0
271,0.0,11.794871794871792,-13.846153846153847,0.08790788886006247,1.0,0.0,0.0,0.0
272,0.0,12.820512820512816,-13.846153846153847,0.05331050340717472,1.0,0.0,0.0,0.0
273,0.0,13.84615384615384,-13.846153846153847,0.026605206885451524,1.0,0.0,0.0,0.0
274,0.0,14.871794871794867,-13.846153846153847,0.010824952811474057,1.0,0.0,0.0,0.0
275,0.0,15.897435897435898,-13.846153846153847,0.0035780005741685218,1.0,0.0,0.0,0.0
276,0.0,16.923076923076923,-13.846153846153847,0.0009593224681501713,1.0,0.0,0.0,0.0
277,0.0,17.94871794871794,-13.846153846153847,0.0002084688953143912,1.0,0.0,0.0,0.0
278,0.0,18.97435897435897,-13.846153846153847,3.6675577290847474e-05,1.0,0.0,0.0,0.0
279,0.0,20.0,-13.846153846153847,5.2023383614636725e-06,1.0,0.0,0.0,0.0
280,0.0,-20.0,-12.82051282051282,-2.1092858376646167e-08,1.0,0.0,0.0,0.0
281,0.0,-18.974358974358974,-12.82051282051282,-2.2481737099740413e-09,1.0,0.0,0.0,0.0
282,0.0,-17.94871794871795,-12.82051282051282,2.618906514086856e-07,1.0,0.0,0.0,0.0
283,0.0,-16.923076923076923,-12.82051282051282,2.0467280888460488e-06,1.0,0.0,0.0,0.0
284,0.0,-15.897435897435898,-12.82051282051282,1.1819439744044216e-05,1.0,0.0,0.0,0.0
285,0.0,-14.871794871794874,-12.82051282051282,5.855411208123997e-05,1.0,0.0,0.0,0.0
286,0.0,-13.846153846153847,-12.82051282051282,0.00025735178986957216,1.0,0.0,0.0,0.0
287,0.0,-12.82051282051282,-12.82051282051282,0.0010132187791969133,1.0,0.0,0.0,0.0
288,0.0,-11.794871794871796,-12.82051282051282,0.003584552007582807,1.0,0.0,0.0,0.0
